COBOURG (AUT),July 2016,43.95,-78.167,ON,21.1,0,NA,32.4,0,11.6,0,,,NA,32.5,0,NA,,3,,,NA,5.4,102.1,6151684
COBOURG STP,July 2016,43.967,-78.183,ON,22.7,16,2.8,31,16,11,16,0,16,NA,4.8,16,NA,,2,,,NA,0,71,6151689
GEORGETOWN WWTP,July 2016,43.64,-79.879,ON,23.3,28,3.3,32,28,13,28,0,28,NA,0.2,28,NA,,0,,,NA,0,16,6152695
HAMILTON A,July 2016,43.174,-79.935,ON,22.2,1,NA,33.4,1,8.8,0,0,1,NA,47.8,1,NA,,6,,,NA,1.4,126.1,6153193
HAMILTON RBG CS,July 2016,43.292,-79.908,ON,22.9,0,NA,35.1,0,10.4,0,,,NA,30.6,0,NA,,7,,,NA,0,151.4,6153301
OAKVILLE TWN,July 2016,43.513,-79.69,ON,23.7,0,NA,36.5,0,12,0,0,0,NA,78,0,NA,0,9,,,NA,0,176.2,6155750
OSHAWA,July 2016,43.923,-78.883,ON,21.7,3,NA,35,3,8.9,3,,,NA,60.1,3,NA,,7,,,NA,2.4,106.4,6155875
OSHAWA WPCP,July 2016,43.867,-78.833,ON,22.1,0,1.6,36,0,10.5,0,0,0,NA,74,0,101,0,7,,,NA,0.7,128.8,6155878
POINT PETRE (AUT),July 2016,43.833,-77.15,ON,21.5,0,NA,30.6,0,11.4,0,,,NA,15.8,0,NA,,1,,,NA,1.7,109.7,6156559
MONO CENTRE,July 2016,44.032,-80.024,ON,21,0,NA,32.3,0,8.9,0,,,NA,48.6,0,NA,,6,,,NA,9.8,102.6,6157000
STIRLING,July 2016,44.293,-77.555,ON,,,NA,,,,,0,8,NA,8.4,8,NA,0,5,,,NA,,,6158052
TORONTO CITY,July 2016,43.667,-79.4,ON,23.8,0,NA,35.5,0,13.2,0,,,NA,51.1,0,NA,,9,,,NA,0,179.8,6158355
TORONTO CITY CENTRE,July 2016,43.628,-79.396,ON,22.1,6,NA,35,6,11.2,6,,,NA,55.9,6,NA,,3,,,NA,0.1,102.6,6158359
TORONTO BUTTONVILLE A,July 2016,43.861,-79.369,ON,22.8,0,NA,34.8,0,11.8,0,0,0,NA,63.6,0,NA,,7,,,NA,1.5,150.9,6158410
TORONTO INTL A,July 2016,43.677,-79.631,ON,23.7,0,NA,36,0,12.3,0,0,0,NA,39.8,0,NA,,8,,,NA,0,176.9,6158731
TRENTON A,July 2016,44.117,-77.533,ON,22.2,0,1.5,34.8,0,10.7,0,0,0,NA,32.8,0,48,,5,,,NA,0,131.2,6158875
UXBRIDGE WEST,July 2016,44.098,-79.164,ON,20.7,1,NA,32.8,1,8.5,0,,,NA,88.9,2,NA,,6,,,NA,9.7,89.6,6159123
MOUNTAINVIEW,July 2016,44.052,-77.302,ON,23,0,1.6,35,0,10,0,0,0,NA,20,0,26,0,5,,,NA,0,155.6,615EMR7
TORONTO NORTH YORK,July 2016,43.78,-79.468,ON,23.3,0,NA,35.5,0,11,0,0,0,NA,40,0,NA,0,6,,,NA,0.7,164.5,615S001
COE HILL,July 2016,44.923,-77.885,ON,19.7,3,NA,31,3,8.5,3,0,3,NA,99,3,NA,0,7,,,NA,11.2,58.7,6161740
HALIBURTON 3,July 2016,45.032,-78.531,ON,20.1,0,1.4,32.5,0,7,0,0,0,NA,73.2,0,81,0,8,,,NA,13.2,77.8,6163171
PETERBOROUGH,July 2016,44.23,-78.363,ON,20.8,0,NA,34.2,0,7.1,0,,,NA,21.9,0,NA,,6,,,NA,9.9,95.6,6166415
PETERBOROUGH TRENT U,July 2016,44.35,-78.3,ON,21.4,0,NA,34,0,8.5,0,,,NA,42.1,0,NA,,6,,,NA,4.1,110.1,6166456
SONYA SUNDANCE MEADOWS,July 2016,44.217,-78.95,ON,,,NA,,,,,0,0,NA,52,0,NA,0,6,,,NA,,,6168100
TAPLEY,July 2016,44.171,-78.501,ON,,,NA,,,,,0,0,NA,39,0,NA,0,7,,,NA,,,6168525
BANCROFT AUTO,July 2016,45.071,-77.879,ON,18.9,0,NA,31.9,0,5.7,0,,,NA,70,0,NA,,6,,,NA,21.8,50.3,616I001
ATTAWAPISKAT A,Aug 2016,52.928,-82.432,ON,15.7,6,NA,30.8,6,3,6,,,NA,56.1,14,NA,,8,,,NA,78.5,20.2,6010400
BIG TROUT LAKE A,Aug 2016,53.818,-89.897,ON,15.3,10,NA,27.4,10,2.4,10,,,NA,42.8,10,NA,,8,,,NA,68.3,11.2,6010735
BIG TROUT LAKE,Aug 2016,53.816,-89.892,ON,15.2,2,NA,27.4,1,2.4,1,,,NA,92.9,2,NA,,9,,,NA,94.3,14.2,6010740
EAR FALLS (AUT),Aug 2016,50.631,-93.221,ON,18,2,NA,28.9,1,5.9,1,,,NA,61.5,2,NA,,12,,,NA,33.2,34.2,6012199
FORT SEVERN A,Aug 2016,56.019,-87.676,ON,13.6,12,NA,28.2,12,3.4,12,,,NA,44.3,14,NA,,5,,,NA,92.8,9.5,6012501
LANSDOWNE HOUSE (AUT),Aug 2016,52.196,-87.936,ON,16.3,1,NA,30.1,0,5,1,,,NA,65.8,1,NA,,11,,,NA,73,23.4,6014353
MUSKRAT DAM,Aug 2016,53.441,-91.763,ON,15.3,18,NA,27.1,18,4.7,16,,,NA,30.8,18,NA,,4,,,NA,41.2,6.3,6015026
PEAWANUCK (AUT),Aug 2016,54.983,-85.433,ON,14.4,5,NA,32.4,4,0.8,3,,,NA,31,5,NA,,4,,,NA,112.6,19.9,6016295
PICKLE LAKE (AUT),Aug 2016,51.449,-90.218,ON,17.4,0,NA,31,0,7.3,0,,,NA,126.4,0,NA,,14,,,NA,48.6,31.2,6016525
PICKLE LAKE A,Aug 2016,51.446,-90.214,ON,,,NA,31,1,,,,,NA,,,NA,,,,,NA,,,6016529
RED LAKE A,Aug 2016,51.067,-93.793,ON,,,NA,29,0,,,,,NA,,,NA,,,,,NA,,,6016970
SANDY LAKE A,Aug 2016,53.064,-93.344,ON,16.7,6,NA,27.4,6,5.5,6,,,NA,113.8,6,NA,,10,,,NA,48.5,16.9,6017401
BARWICK,Aug 2016,48.633,-93.967,ON,19.1,0,1.1,31,0,4,0,0,0,NA,86.8,0,110,0,8,,,NA,24.3,57.1,6020559
ATIKOKAN (AUT),Aug 2016,48.761,-91.628,ON,18.3,0,NA,29.5,0,6.2,0,,,NA,91.3,0,NA,,11,,,NA,24.8,34.3,6020LPQ
FORT FRANCES RCS,Aug 2016,48.651,-93.439,ON,17.9,3,NA,30,3,4.2,0,,,NA,47.2,2,NA,,7,,,NA,33.3,29.1,6022474
MINE CENTRE SOUTHWEST,Aug 2016,48.76,-92.623,ON,18.6,0,NA,29.5,0,6,0,0,0,NA,100.4,0,NA,0,12,,,NA,23.1,41.9,6025205
DRYDEN REGIONAL,Aug 2016,49.828,-92.744,ON,18.8,1,NA,29.3,1,6.3,0,,,NA,139.3,0,NA,,14,,,NA,24.2,47.3,6032125
KENORA RCS,Aug 2016,49.791,-94.378,ON,19,1,NA,28.1,1,9.9,0,,,NA,98.3,1,NA,,10,,,NA,17.8,48.8,6034073
KENORA A,Aug 2016,49.788,-94.363,ON,19.1,0,NA,28.4,0,8.4,0,0,2,NA,127,0,NA,,13,,,NA,16.2,51.8,6034076
RAWSON LAKE,Aug 2016,49.65,-93.717,ON,18,16,-0.3,27.5,16,8.5,16,,,NA,50.8,16,NA,,6,,,NA,17.2,17.5,6036904
RAWSON LAKE (AUT),Aug 2016,49.664,-93.733,ON,18.4,3,NA,28.1,2,8.8,1,,,NA,114.9,3,NA,,13,,,NA,23.1,33.3,6036907
ROYAL ISLAND (AUT),Aug 2016,49.469,-94.763,ON,20.5,5,NA,29.1,4,12.3,1,,,NA,,,NA,,,,,NA,2.7,67.6,6037201
SIOUX LOOKOUT A,Aug 2016,50.114,-91.908,ON,17.5,1,NA,28.9,0,4.2,1,0,0,NA,105.3,0,NA,,13,,,NA,44.2,28.3,6037776
ARMSTRONG (AUT),Aug 2016,50.294,-88.905,ON,16.7,3,NA,30.2,2,1.6,1,,,NA,60.2,5,NA,,9,,,NA,56.2,20.2,6040325
CAMERON FALLS (AUT),Aug 2016,49.154,-88.345,ON,18.6,1,NA,31.8,0,7.8,1,,,NA,45.8,7,NA,,9,,,NA,19.8,38.4,6041110
CARIBOU ISLAND (AUT),Aug 2016,47.333,-85.833,ON,18.9,3,NA,26.4,2,13.8,1,,,NA,,,NA,,,,,NA,7.1,31.3,6041222
GERALDTON A,Aug 2016,49.779,-86.939,ON,17.2,0,NA,28.6,0,5.1,0,0,0,NA,94,0,NA,,13,,,NA,50.3,24.3,6042717
HAZELWOOD,Aug 2016,48.467,-89.267,ON,,,NA,,,,,0,3,NA,54.6,3,NA,0,10,,,NA,,,6043390
PUKASKWA (AUT),Aug 2016,48.608,-86.287,ON,17,4,NA,25.7,2,8.5,3,,,NA,50.7,5,NA,,8,,,NA,38.3,10.6,6046768
THUNDER BAY,Aug 2016,48.372,-89.322,ON,18.6,9,NA,31.4,9,8.1,9,,,NA,41.8,9,NA,,6,,,NA,14.8,28.4,6048260
THUNDER BAY BURWOOD,Aug 2016,48.414,-89.278,ON,20.3,14,NA,32,14,5,14,0,14,NA,29.8,14,NA,,7,,,NA,3,42,6048266
THUNDER BAY CS,Aug 2016,48.369,-89.327,ON,18.6,2,NA,31.2,1,7.9,1,,,NA,53.9,3,NA,,8,,,NA,23.4,41.5,6048268
UPSALA (AUT),Aug 2016,49.033,-90.467,ON,16.9,0,NA,27.7,0,5.7,0,,,NA,120.8,0,NA,,11,,,NA,48.8,14.6,6049095
WELCOME ISLAND (AUT),Aug 2016,48.369,-89.119,ON,19.3,0,NA,26.7,0,13.2,0,,,NA,,,NA,,,,,NA,11.8,52.3,6049443
LITTLE FLATLAND ISLAND (AUT),Aug 2016,49.69,-88.306,ON,19.6,4,NA,30.2,3,13,1,,,NA,77.4,4,NA,,14,,,NA,7,50.8,6049470
LAKE SUPERIOR PROVINCIAL PARK,Aug 2016,47.723,-84.814,ON,17.1,0,NA,27.6,0,6.8,0,,,NA,115,0,NA,,8,,,NA,43.9,16,6054425
SAULT STE MARIE A,Aug 2016,46.485,-84.51,ON,19.1,0,NA,30.8,0,7,0,0,0,NA,118.6,0,NA,,11,,,NA,17.1,51.7,6057591
WAWA A,Aug 2016,47.967,-84.786,ON,,,NA,29.6,0,,,,,NA,,,NA,,,,,NA,,,6059407
KILLARNEY (AUT),Aug 2016,45.967,-81.483,ON,20.9,2,NA,29.9,1,13.5,1,,,NA,,,NA,,,,,NA,0.7,86,605DJ25
CHAPLEAU A,Aug 2016,47.82,-83.347,ON,,,NA,30.6,0,,,,,NA,,,NA,,,,,NA,,,6061362
MASSEY,Aug 2016,46.193,-82.025,ON,20.2,1,2.5,32.5,1,6.5,1,0,1,NA,102,1,NA,0,8,,,NA,6.1,72.3,6065006
MONETVILLE 2,Aug 2016,46.215,-80.303,ON,19.8,10,NA,33,10,7,10,0,10,NA,102.2,10,NA,0,8,,,NA,4.1,41.6,6065252
SUDBURY CLIMATE,Aug 2016,46.632,-80.796,ON,19.4,3,NA,31.8,3,7.2,3,,,NA,143.7,0,NA,,12,,,NA,12.3,51.9,6068145
SUDBURY A,Aug 2016,46.626,-80.798,ON,20,0,NA,31.4,0,6.8,0,0,1,NA,171.1,0,NA,,16,,,NA,11,73.3,6068153
BONNER LAKE,Aug 2016,49.383,-82.124,ON,17.9,0,NA,31.5,0,0,0,0,0,NA,126.2,0,NA,0,10,,,NA,42.1,39,6070QK6
EARLTON A,Aug 2016,47.695,-79.849,ON,19.3,6,NA,32.3,6,7.4,5,,,NA,37.9,18,NA,,6,,,NA,12.3,43.9,6072223
EARLTON CLIMATE,Aug 2016,47.695,-79.849,ON,19,0,NA,32.1,0,7.4,0,,,NA,85.8,0,NA,,11,,,NA,19.3,51.1,6072230
KAPUSKASING A,Aug 2016,49.412,-82.468,ON,18,0,NA,31.1,0,6.4,0,0,0,NA,234,0,NA,,13,,,NA,40.5,40.3,6073976
KAPUSKASING CDA ON,Aug 2016,49.406,-82.444,ON,18,0,NA,31.1,0,6.8,0,,,NA,142.4,1,NA,,9,,,NA,41.2,40.1,6073980
KIRKLAND LAKE CS,Aug 2016,48.15,-80,ON,19.1,1,NA,31.4,1,8.2,0,,,NA,88.7,1,NA,,8,,,NA,21.6,53.9,6074211
MOOSONEE,Aug 2016,51.291,-80.608,ON,16.4,7,NA,31.5,7,3.4,7,,,NA,158.1,7,NA,,15,,,NA,62.2,24.2,6075420
MOOSONEE UA,Aug 2016,51.267,-80.65,ON,16.8,2,1.9,31.5,2,2,2,0,2,NA,155.6,2,NA,0,13,,,NA,65.4,29.6,6075425
MOOSONEE RCS,Aug 2016,51.292,-80.618,ON,16.7,0,NA,32,0,2.6,0,,,NA,160,1,NA,,13,,,NA,73.4,33.1,6075435
NAGAGAMI (AUT),Aug 2016,49.747,-84.164,ON,17.5,0,NA,30.6,0,4.7,0,,,NA,87.6,1,NA,,10,,,NA,50.8,34.8,6075543
OGOKI POST A,Aug 2016,51.659,-85.901,ON,17.1,0,NA,30.6,0,7.1,0,,,NA,73.2,0,NA,,10,,,NA,55.7,28.7,6075786
TIMMINS CLIMATE,Aug 2016,48.557,-81.39,ON,18,0,NA,30.9,0,5.7,0,,,NA,183.3,0,NA,,8,,,NA,37.2,36.7,6078282
TIMMINS A,Aug 2016,48.571,-81.377,ON,18,0,NA,30.6,0,5.5,0,,,NA,,,NA,,,,,NA,37.4,36.6,6078286
ALGONQUIN PARK EAST GATE,Aug 2016,45.533,-78.267,ON,19.1,0,NA,32.6,0,6.1,0,,,NA,110.8,0,NA,,5,,,NA,18.2,51.4,6080192
NORTH BAY A,Aug 2016,46.364,-79.424,ON,20,5,NA,31.8,5,7.6,5,,,NA,105.8,5,NA,,10,,,NA,9.2,61.9,6085680
GORE BAY CLIMATE,Aug 2016,45.883,-82.567,ON,21.5,0,NA,31.6,0,12.2,0,,,NA,46.1,0,NA,,8,,,NA,1.3,109.7,6092920
GREAT DUCK ISLAND (AUT),Aug 2016,45.633,-82.95,ON,21.4,4,NA,29.2,3,15,1,,,NA,,,NA,,,,,NA,0,91.6,6093005
SANDFIELD,Aug 2016,45.69,-81.982,ON,21,0,NA,31,0,9,0,0,0,NA,68.2,0,NA,0,9,,,NA,2.5,95.3,6097426
APPLETON,Aug 2016,45.186,-76.113,ON,21.9,0,NA,35,0,9,0,0,0,NA,101.2,0,NA,0,8,,,NA,1.7,123.2,6100285
BROCKVILLE CLIMATE,Aug 2016,44.635,-75.748,ON,21.8,4,NA,35,3,8.8,1,,,NA,61.8,4,NA,,6,,,NA,1.5,104.8,6100970
BROCKVILLE PCC,Aug 2016,44.6,-75.667,ON,22.6,0,2.3,33,0,10,0,0,0,NA,53,0,64,0,6,,,NA,1.7,143.2,6100971
CHALK RIVER AECL,Aug 2016,46.05,-77.367,ON,22,9,3,36,9,9,9,0,9,NA,56.2,9,NA,0,4,,,NA,2.2,91.1,6101335
CORNWALL,Aug 2016,45.016,-74.749,ON,23.4,0,2.6,34,0,13,0,0,0,NA,104.6,0,117,0,11,,,NA,0.5,167.4,6101874
DRUMMOND CENTRE,Aug 2016,45.032,-76.253,ON,21.9,0,2.8,36,0,9,0,0,0,NA,68.8,0,91,0,8,,,NA,1.7,122.8,6102J13
HARTINGTON IHD,Aug 2016,44.428,-76.69,ON,22.7,0,3,36,0,10,0,0,0,NA,109.6,0,140,0,5,,,NA,2,148.1,6103367
KEMPTVILLE CS,Aug 2016,45,-75.633,ON,21.8,0,NA,35.1,0,9.7,0,,,NA,106.5,0,NA,,6,,,NA,1.5,119.6,6104027
KINGSTON CLIMATE,Aug 2016,44.223,-76.599,ON,22,3,NA,31,2,10.7,2,,,NA,92.6,3,NA,,4,,,NA,1.8,112.6,6104142
LYNDHURST SHAWMERE,Aug 2016,44.517,-76.083,ON,23,2,3,34,0,11,2,0,0,NA,74.4,0,84,0,7,,,NA,1,146.9,6104725
MOOSE CREEK WELLS,Aug 2016,45.251,-74.963,ON,20.8,0,NA,33.6,0,7.9,0,,,NA,,,NA,,,,,NA,4.4,92.4,6105397
OMPAH-SEITZ,Aug 2016,45.054,-76.784,ON,21.7,0,NA,35,0,9,0,0,0,NA,103.2,0,NA,0,7,,,NA,3.7,118.4,6105762
OTTAWA CDA,Aug 2016,45.383,-75.717,ON,22.3,0,2.4,34,0,10,0,0,0,NA,122.4,0,146,0,7,,,NA,1.7,134.7,6105976
OTTAWA CDA RCS,Aug 2016,45.383,-75.717,ON,22,0,NA,34.2,0,10.6,0,,,NA,135.2,0,NA,,6,,,NA,1.5,126.9,6105978
OTTAWA INTL A,Aug 2016,45.317,-75.667,ON,22,0,NA,34.6,0,9.8,0,0,0,NA,91.6,0,NA,,5,,,NA,1.4,124.6,6106001
PEMBROKE CLIMATE,Aug 2016,45.86,-77.252,ON,20.6,0,NA,34.1,0,8.1,0,,,NA,109.9,0,NA,,7,,,NA,4.5,84.2,6106367
PETAWAWA AWOS 2,Aug 2016,45.95,-77.317,ON,20.9,3,NA,34.9,3,7.2,0,,,NA,76.5,0,NA,,4,,,NA,3.7,86.2,6106396
ST. ALBERT,Aug 2016,45.287,-75.064,ON,21.9,2,2.8,34,2,9,2,0,2,NA,95.8,2,NA,0,7,,,NA,1.7,115.5,6107276
PETAWAWA HOFFMAN,Aug 2016,45.883,-77.25,ON,22.3,0,NA,35.5,0,9,0,0,0,NA,118,0,NA,0,7,,,NA,2,136.7,610FC98
BALDWIN,Aug 2016,44.267,-79.319,ON,21.7,4,NA,35,4,8.5,4,0,4,NA,88,4,NA,0,6,,,NA,2.7,103.6,6110480
BARRIE LANDFILL,Aug 2016,44.385,-79.736,ON,23,11,NA,35,6,10.5,7,0,6,NA,93.4,6,NA,0,7,,,NA,2,101.9,6110556
BEATRICE CLIMATE,Aug 2016,45.14,-79.403,ON,19.4,0,NA,33.3,0,5.7,0,,,NA,195.5,0,NA,,10,,,NA,14.1,56.8,6110607
COLDWATER WARMINSTER,Aug 2016,44.631,-79.539,ON,22.3,0,NA,33,0,9.5,0,0,0,NA,109.8,0,NA,0,8,,,NA,2.2,134.7,6111769
COLLINGWOOD,Aug 2016,44.5,-80.217,ON,22.5,3,NA,33.1,2,13,1,,,NA,15.1,3,NA,,3,,,NA,0.4,125.8,6111792
LAGOON CITY,Aug 2016,44.547,-79.217,ON,21.8,3,NA,31.7,1,10.8,2,,,NA,,,NA,,,,,NA,2.3,109.7,6114295
MARKDALE,Aug 2016,44.269,-80.712,ON,20.6,10,NA,32.5,10,7,10,,,NA,62.4,27,NA,,4,,,NA,3,58.5,6114979
MIDLAND WATER POLLUTION CONTROL PLANT,Aug 2016,44.758,-79.875,ON,23.7,17,3.8,35,17,13.5,17,0,17,NA,8,17,NA,0,2,,,NA,0,79.4,6115127
MUSKOKA,Aug 2016,44.975,-79.303,ON,21.2,7,NA,34.5,7,8.7,7,,,NA,45.1,8,NA,,4,,,NA,0.6,77.7,6115529
NIPISSING,Aug 2016,46.1,-79.521,ON,,,NA,,,,,0,2,NA,129.4,2,NA,0,8,,,NA,,,6115669
ORILLIA BRAIN,Aug 2016,44.603,-79.439,ON,23.1,4,NA,34.5,4,15,4,0,4,NA,153,4,NA,0,7,,,NA,0,137.6,6115811
PARRY SOUND CCG,Aug 2016,45.344,-80.044,ON,21.6,1,NA,33,0,10.7,1,,,NA,76.5,1,NA,,8,,,NA,2.9,111.8,6116257
RAVENSCLIFFE,Aug 2016,45.354,-79.27,ON,21.5,4,NA,35,4,6.5,4,0,4,NA,116,4,NA,,7,,,NA,4.2,99.2,6116901
SHANTY BAY,Aug 2016,44.399,-79.633,ON,22.4,0,3.2,35,0,10,0,0,0,NA,118.4,0,137,0,8,,,NA,2.2,139.3,6117684
BARRIE-ORO,Aug 2016,44.483,-79.55,ON,20.7,2,NA,32.6,1,7.9,1,,,NA,82.2,2,NA,,5,,,NA,3.4,81.3,6117700
SPRUCEDALE,Aug 2016,45.425,-79.488,ON,,,NA,,,,,0,2,NA,173,2,NA,0,10,,,NA,,,6117981
THORNBURY 3,Aug 2016,44.551,-80.468,ON,,,NA,,,,,0,0,NA,110.2,0,NA,0,7,,,NA,,,6118240
UDORA,Aug 2016,44.263,-79.161,ON,22,0,2.7,34,0,8.5,0,0,0,NA,108,0,146,0,6,,,NA,3.2,126.4,6119055
WIARTON A,Aug 2016,44.744,-81.109,ON,20.6,3,NA,32.4,3,9,0,0,1,NA,131.7,0,NA,,9,,,NA,6.2,79.9,6119499
WESTERN ISLAND (AUT),Aug 2016,45.033,-80.367,ON,22.3,4,NA,29.7,4,15.5,1,,,NA,,,NA,,,,,NA,0.1,116.4,6119M51
BORDEN AWOS,Aug 2016,44.272,-79.912,ON,21.4,2,NA,35,2,7.4,0,,,NA,30,2,NA,,4,,,NA,2.9,100.3,611B002
EGBERT CS,Aug 2016,44.233,-79.783,ON,21.4,2,NA,33.8,1,8.7,1,,,NA,79.2,2,NA,,4,,,NA,2.9,101.5,6.11E+03
COVE ISLAND (AUT),Aug 2016,45.333,-81.733,ON,21.8,4,NA,29.1,3,14.9,1,,,NA,,,NA,,,,,NA,0,103.3,61219J2
GODERICH,Aug 2016,43.767,-81.717,ON,21.1,3,NA,31,2,11.1,1,,,NA,142.5,3,NA,,6,,,NA,3,89.9,6122847
KINCARDINE,Aug 2016,44.173,-81.623,ON,22.6,8,NA,33,8,11,8,0,8,NA,106,8,NA,0,7,,,NA,0.5,106.6,6124127
SARNIA,Aug 2016,42.999,-82.309,ON,22.9,4,NA,33.8,4,11.7,4,,,NA,104.9,4,NA,,8,,,NA,0,133.4,6127510
SARNIA CLIMATE,Aug 2016,43,-82.3,ON,23,2,NA,34.3,2,11.7,1,,,NA,103.9,2,NA,,8,,,NA,0,146,6127519
TOBERMORY RCS,Aug 2016,45.233,-81.633,ON,20.5,0,NA,29.3,0,10.2,0,,,NA,71.7,0,NA,,7,,,NA,4.1,82.9,6128330
WROXETER,Aug 2016,43.863,-81.152,ON,,,NA,,,,,0,0,NA,121.8,0,NA,0,11,,,NA,,,6129660
AMHERSTBURG,Aug 2016,42.103,-83.094,ON,24.6,7,2.3,35,7,13,7,0,7,NA,91.6,7,NA,,8,,,NA,0,159.4,6130257
CHATHAM WPCP,Aug 2016,42.39,-82.215,ON,24.8,29,3.1,32,29,19,29,0,29,NA,0,29,NA,,0,,,NA,0,13.5,6131415
DELHI CS,Aug 2016,42.867,-80.55,ON,22.1,2,NA,33.3,1,9.7,1,,,NA,44,2,NA,,7,,,NA,0.5,120.6,6131983
FORT ERIE,Aug 2016,42.883,-78.967,ON,23.9,6,3.3,33,6,11,6,0,7,NA,107,6,NA,,11,,,NA,0,146.8,6132470
GRIMSBY MOUNTAIN,Aug 2016,43.184,-79.558,ON,24.4,0,NA,34,0,14,0,0,0,NA,74.6,0,NA,0,10,,,NA,0,198.8,6133055
HARROW CDA AUTO,Aug 2016,42.033,-82.9,ON,23.4,1,NA,31.7,1,13.1,0,,,NA,141.8,1,NA,,8,,,NA,0,161,6133362
KINGSVILLE MOE,Aug 2016,42.043,-82.674,ON,24.5,8,3,31,8,15,8,0,9,NA,93,8,NA,0,7,,,NA,0,149.9,6134190
LONG POINT (AUT),Aug 2016,42.567,-80.05,ON,23.7,3,NA,28.2,2,17.6,1,,,NA,,,NA,,,,,NA,0,160.2,6134F10
NEW GLASGOW,Aug 2016,42.514,-81.636,ON,22.3,0,2,31,0,12,0,0,0,NA,59,0,65,0,10,,,NA,1,133,6135583
PORT COLBORNE,Aug 2016,42.883,-79.25,ON,24.9,9,3.5,32.5,9,15,9,0,9,NA,52.4,9,NA,,6,,,NA,0,150.7,6136606
PORT WELLER (AUT),Aug 2016,43.25,-79.217,ON,24.3,2,NA,33.1,1,17.3,1,,,NA,69,3,NA,,7,,,NA,0,183.5,6136699
RIDGETOWN RCS,Aug 2016,42.45,-81.883,ON,22.1,2,NA,33.1,1,9.4,1,,,NA,64.9,2,NA,,9,,,NA,0.7,119.5,6137154
ST THOMAS WPCP,Aug 2016,42.768,-81.205,ON,22.8,7,2.5,33,4,12,3,0,6,NA,112,5,NA,0,9,,,NA,0,114.5,6137362
TILLSONBURG WWTP,Aug 2016,42.855,-80.722,ON,,,NA,,,,,0,0,NA,57.4,0,NA,0,9,,,NA,,,6138270
VINELAND STATION RCS,Aug 2016,43.183,-79.4,ON,24,2,NA,33.4,1,13.1,1,,,NA,41.1,4,NA,,8,,,NA,0,174,6139148
WELLAND-PELHAM,Aug 2016,42.967,-79.333,ON,23.1,0,NA,32.3,0,11.2,0,,,NA,46.5,0,NA,,8,,,NA,0.1,159.3,6139449
WINDSOR RIVERSIDE,Aug 2016,42.333,-82.933,ON,25.1,2,NA,35,2,14,2,0,2,NA,143.6,2,NA,0,10,,,NA,0,205.4,6139520
WINDSOR A,Aug 2016,42.276,-82.955,ON,23.5,1,NA,33.8,0,13.1,1,0,0,NA,107.4,0,NA,,9,,,NA,0,165.6,6139527
PORT COLBORNE (AUT),Aug 2016,42.867,-79.25,ON,23.6,3,NA,33,1,15.6,2,,,NA,,,NA,,,,,NA,0,157.7,613F606
ERIEAU (AUT),Aug 2016,42.25,-81.9,ON,24,8,NA,30.2,7,16.6,7,,,NA,,,NA,,,,,NA,0,138.5,613KLLM
POINT PELEE CS,Aug 2016,41.949,-82.519,ON,23.7,2,NA,32.7,1,12.9,1,,,NA,,,NA,,,,,NA,0,166.2,613P001
BRANTFORD AIRPORT,Aug 2016,43.138,-80.331,ON,22.3,0,NA,34,0,10.9,0,,,NA,101.2,0,NA,,7,,,NA,0.5,134.5,6140942
DORCHESTER,Aug 2016,43.002,-81.033,ON,,,NA,,,,,0,0,NA,140.4,0,NA,0,13,,,NA,,,6142066
ELORA RCS,Aug 2016,43.65,-80.417,ON,20.4,2,NA,32,1,8.8,1,,,NA,152.6,2,NA,,11,,,NA,4.4,73.1,6142286
FERGUS SHAND DAM,Aug 2016,43.735,-80.33,ON,22.2,0,3.1,32.5,0,10,0,0,0,NA,144.2,0,149,0,9,,,NA,2,131.2,6142400
FERGUS MOE,Aug 2016,43.702,-80.379,ON,21.5,0,NA,32.5,0,9.5,0,0,0,NA,153.4,0,NA,0,9,,,NA,0.7,108.5,6142402
GUELPH TURFGRASS,Aug 2016,43.55,-80.217,ON,20.8,2,NA,33.5,1,8.9,1,,,NA,,,NA,,,,,NA,3.4,83.6,6143089
KITCHENER/WATERLOO,Aug 2016,43.461,-80.379,ON,21.3,0,NA,33.4,0,8.4,0,,,NA,101.3,1,NA,,9,,,NA,2.1,105,6144239
LONDON A,Aug 2016,43.033,-81.151,ON,22,0,NA,32.9,0,10.8,0,,,NA,,,NA,,,,,NA,0.7,124.2,6144473
LONDON CS,Aug 2016,43.033,-81.15,ON,22.3,1,NA,32.9,0,11.1,1,,,NA,170.4,1,NA,,8,,,NA,0.3,127.9,6144478
MOUNT FOREST (AUT),Aug 2016,43.983,-80.75,ON,20.8,2,NA,31.9,1,9.7,1,,,NA,140.9,2,NA,,5,,,NA,3,83.7,6145504
ROSEVILLE,Aug 2016,43.354,-80.474,ON,21.7,0,2.2,32,0,10,0,0,0,NA,190.8,0,227,0,13,,,NA,2,116.9,6147188
STRATFORD WWTP,Aug 2016,43.369,-81.005,ON,20.3,18,1.1,31,18,9,18,,,NA,1.8,30,NA,,1,,,NA,3,33.2,6148105
STRATHROY-MULLIFARRY,Aug 2016,42.981,-81.643,ON,22.3,0,NA,34,0,10.5,0,0,0,NA,183.6,0,NA,0,13,,,NA,0.7,133,6148122
WOODSTOCK,Aug 2016,43.136,-80.771,ON,22,16,2.2,32.5,16,11.5,16,0,16,NA,57.6,16,NA,0,5,,,NA,0.5,59.8,6149625
